whole milk,butter,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,liquor (appetizer),,,whole milk,butter,whipped/sour cream,hard cheese,domestic eggs,dishes,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,tropical fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,bottled beer,newspapers,processed cheese,rolls/buns,pastry,margarine,waffles,hygiene articles,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,UHT-milk,cream cheese ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,canned beer,shopping bags,,whipped/sour cream,frozen vegetables,frozen dessert,rolls/buns,white bread,brown bread,margarine,soda,long life bakery product,specialty chocolate,candy,,,,,,,,,,,,,,,,,
chicken,packaged fruit/vegetables,whole milk,curd,sweet spreads,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,mustard,soups,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,bottled water,canned beer,margarine,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,root vegetables,yogurt,whole milk,yogurt,whipped/sour cream,spread cheese,curd cheese,ice cream,sugar,baking powder,fruit/vegetable juice,salty snack,waffles,decalcifier,hygiene articles,napkins,light bulbs,,,,,,,,,,,,,
ham,tropical fruit,pip fruit,other vegetables,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,whipped/sour cream,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,long life bakery product,shopping bags,,whipped/sour cream,frozen meals,pasta,coffee,bottled water,shopping bags,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,other vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliced cheese,hard cheese,,,curd,whipped/sour cream,frozen dessert,domestic eggs,white bread,vinegar,baking powder,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,onions,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,popcorn,cleaner,newspapers,rolls/buns,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,hard cheese,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,sugar,coffee,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,margarine,coffee,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,yogurt,cream cheese ,spices,pickled vegetables,sweet spreads,cat food,soda,chocolate,cleaner,,,,,,,,,,,,,,,,,,,
beef,hamburger meat,whole milk,curd,curd,cream cheese ,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,turkey,whole milk,butter,whipped/sour cream,domestic eggs,semi-finished bread,instant coffee,bottled water,soda,bottled beer,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,
sausage,meat,other vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,pastry,,,soda,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,whole milk,dog food,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,other vegetables,pastry,butter milk,mayonnaise,frozen vegetables,dental care,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,pip fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,coffee,soda,whipped/sour cream,cream cheese ,rolls/buns,waffles,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,
pip fruit,nuts/prunes,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,,,,curd,UHT-milk,brown bread,sugar,soda,fruit/vegetable juice,cookware,house keeping products,,,,,,,,,,,,,,,,,,,,
sausage,meat,pork,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,canned beer,,semi-finished bread,pet care,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,hard cheese,rolls/buns,margarine,bottled water,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,whole milk,sliced cheese,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,beef,whole milk,yogurt,salty snack,popcorn,waffles,chewing gum,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,
curd,white bread,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,coffee,,,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,pip fruit,root vegetables,whole milk,curd,yogurt,whipped/sour cream,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,whole milk,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,soda,waffles,,liquor (appetizer),newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,beverages,frozen vegetables,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,white bread,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,semi-finished bread,,,tropical fruit,other vegetables,butter,curd,butter milk,yogurt,whipped/sour cream,UHT-milk,frozen vegetables,pastry,flour,margarine,canned fish,coffee,fruit/vegetable juice,salty snack,specialty chocolate,,,,,,,,,,,
frankfurter,chicken,beef,hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,whole milk,butter,whipped/sour cream,frozen meals,rolls/buns,hygiene articles,,,,,,,,,,,,,,,,,,,,,,
meat,tropical fruit,root vegetables,other vegetables,bottled water,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,pastry,vinegar,nut snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,butter,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty cheese,frozen meals,soda,shopping bags,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,whipped/sour cream,UHT-milk,baking powder,mustard,cat food,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,long life bakery product,chocolate,,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,whipped/sour cream,pudding powder,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,pot plants,,,canned fish,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,UHT-milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen dessert,bottled water,,,yogurt,flour,margarine,sugar,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,root vegetables,curd,ice cream,frozen dessert,domestic eggs,pastry,flour,margarine,coffee,cake bar,napkins,shopping bags,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,yogurt,soda,fruit/vegetable juice,canned beer,salty snack,candy,hygiene articles,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,bottled water,specialty bar,newspapers,soft cheese,cream cheese ,coffee,pot plants,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,butter,yogurt,long life bakery product,cling film/bags,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
beef,dessert,frozen vegetables,rice,mayonnaise,rolls/buns,soda,bottled beer,chocolate,chocolate marshmallow,candy,,,,,,,,,,,,,,,,,,,,,
sausage,ham,other vegetables,beverages,whole milk,yogurt,oil,cat food,soda,misc. beverages,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,other vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,margarine,cocoa drinks,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,cream cheese ,salty snack,,waffles,specialty chocolate,dishes,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
ham,domestic eggs,pastry,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,whipped/sour cream,soft cheese,sliced cheese,brown bread,canned vegetables,sweet spreads,salty snack,specialty chocolate,dishes,,,,,,,,,,,,,,,,,,,
ham,onions,other vegetables,whole milk,canned beer,liquor (appetizer),hygiene articles,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,frozen vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,butter,soft cheese,canned beer,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pickled vegetables,bottled water,bottled beer,rolls/buns,pastry,chocolate,napkins,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,ham,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,jam,toilet cleaner,yogurt,beverages,cream cheese ,bottled water,pot plants,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,pet care,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,pastry,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,butter,fruit/vegetable juice,bottled water,soda,bottled beer,white wine,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,oil,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish cleaner,,,,mustard,canned fish,misc. beverages,bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,root vegetables,rolls/buns,roll products ,salt,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,whipped/sour cream,rolls/buns,other vegetables,rolls/buns,semi-finished bread,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,pork,onions,pastry,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,yogurt,frozen vegetables,tropical fruit,pip fruit,root vegetables,herbs,other vegetables,whole milk,butter milk,beverages,sliced cheese,frozen vegetables,roll products ,pasta,,,,,,,,,,,,,,,,
frankfurter,chicken,pork,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,frozen vegetables,frozen meals,fruit/vegetable juice,long life bakery product,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whipped/sour cream,sliced cheese,domestic eggs,rolls/buns,cereals,dog food,specialty chocolate,chocolate marshmallow,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,
other vegetables,whipped/sour cream,processed cheese,frozen fruits,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,cream cheese ,meat spreads,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,other vegetables,yogurt,whipped/sour cream,white bread,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,whole milk,yogurt,whole milk,butter,frozen vegetables,domestic eggs,rolls/buns,bottled beer,canned beer,napkins,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,onions,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,misc. beverages,,,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,ice cream,long life bakery product,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,candy,,,yogurt,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,berries,root vegetables,frozen dessert,pastry,artif. sweetener,mustard,canned fruit,hygiene articles,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,dessert,UHT-milk,white bread,pastry,bottled beer,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,frozen meals,domestic eggs,white bread,margarine,candy,softener,flower (seeds),shopping bags,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,butter,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pip fruit,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,cream cheese ,rolls/buns,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,spread cheese,mayonnaise,white bread,bottled water,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
pork,whipped/sour cream,hard cheese,cream cheese ,hamburger meat,citrus fruit,root vegetables,other vegetables,whole milk,domestic eggs,brown bread,cat food,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,pork,beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,softener,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,pet care,soda,canned beer,whole milk,rolls/buns,brown bread,cat food,bottled water,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liquor,,,,butter,domestic eggs,pasta,canned beer,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,onions,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,bottled water,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,
butter,UHT-milk,frozen vegetables,ketchup,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonal products,shopping bags,,,hamburger meat,tropical fruit,berries,whole milk,pastry,roll products ,oil,margarine,sugar,artif. sweetener,mustard,soups,cereals,jam,bottled water,bottled beer,candles,pot plants,,,,,,,,,,
frankfurter,chicken,pork,beef,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,white wine,specialty chocolate,seasonal products,brown bread,pastry,ready soups,seasonal products,hair spray,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,butter,cream cheese ,coffee,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,flour,sugar,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet care,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baking powder,rum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet care,,,,liquor,dishes,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whipped/sour cream,oil,dog food,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,salty snack,,,frozen dessert,brown bread,pastry,semi-finished bread,canned fish,cat food,soda,napkins,newspapers,shopping bags,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,sliced cheese,other vegetables,dessert,domestic eggs,spices,pickled vegetables,bottled water,soda,popcorn,chocolate marshmallow,detergent,,,,,,,,,,,,,,,,,,
finished products,chicken,citrus fruit,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,yogurt,whipped/sour cream,ice cream,roll products ,oil,sugar,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,berries,other vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,pastry,bottled water,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
herbs,whole milk,sliced cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,fruit/vegetable juice,bottled beer,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,sugar,sweet spreads,butter,dessert,butter milk,yogurt,whipped/sour cream,hard cheese,mayonnaise,oil,mustard,baking powder,popcorn,long life bakery product,chocolate,candy,,,,,,,,,,,,,,
sausage,pip fruit,other vegetables,whole milk,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,dessert,yogurt,syrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,pork,root vegetables,whole milk,whipped/sour cream,sliced cheese,frozen vegetables,bottled water,fruit/vegetable juice,salty snack,long life bakery product,,,,,,,,,,,,,,,,,,
frankfurter,sausage,liver loaf,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,whole milk,frozen fish,roll products ,flour,sugar,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,onions,other vegetables,hard cheese,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,citrus fruit,butter,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd cheese,rolls/buns,cake bar,,yogurt,mayonnaise,zwieback,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
berries,root vegetables,other vegetables,butter milk,specialty cheese,rolls/buns,nut snack,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,other vegetables,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,whole milk,,,specialty vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,white bread,specialty fat,mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,butter,rolls/buns,baking powder,cooking chocolate,specialty chocolate,male cosmetics,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,citrus fruit,other vegetables,whole milk,tropical fruit,pip fruit,other vegetables,butter,UHT-milk,specialty cheese,pastry,roll products ,pasta,organic products,baking powder,canned vegetables,cat food,chewing gum,chocolate,pot plants,flower (seeds),,,,,,,,,,,
sausage,finished products,hamburger meat,citrus fruit,pastry,oil,bottled water,bottled beer,detergent,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,whole milk,butter,white bread,kitchen towels,candles,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,other vegetables,dessert,sliced cheese,ice cream,soda,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,yogurt,UHT-milk,butter,yogurt,soft cheese,domestic eggs,rice,bottled water,soda,,,,,,,,,,,,,,,,,,,,,
root vegetables,onions,other vegetables,whole milk,waffles,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,root vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,domestic eggs,flour,margarine,sugar,baking powder,canned fish,misc. beverages,canned beer,,,,,,,,,,,,,,,,,,,,
herbs,whole milk,yogurt,hard cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,bottled water,bottled beer,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,canned fish,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,chewing gum,specialty chocolate,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,white bread,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,frozen meals,specialty bar,candy,packaged fruit/vegetables,whole milk,yogurt,cream cheese ,rolls/buns,pastry,bottled water,soda,bathroom cleaner,,,,,,,,,,,,,,,,,,,
liver loaf,chicken,turkey,berries,whole milk,yogurt,frozen meals,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,pork,root vegetables,chocolate,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,bottled water,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,canned fish,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,bottled water,,,soda,long life bakery product,chocolate,napkins,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,pastry,bottled water,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,rolls/buns,liquor,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,fruit/vegetable juice,chocolate,curd,whipped/sour cream,flour,oil,sugar,salty snack,,,,,,,,,,,,,,,,,,,,,,
chicken,beef,root vegetables,whole milk,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,mayonnaise,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,fruit/vegetable juice,canned beer,candy,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,coffee,soda,yogurt,domestic eggs,salt,waffles,cake bar,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,berries,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,bottled water,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pastry,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,yogurt,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syrup,,,,bottled water,chocolate,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,UHT-milk,semi-finished bread,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,onions,canned beer,fruit/vegetable juice,chocolate,dishes,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,whipped/sour cream,jam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,canned beer,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,brown bread,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,frozen meals,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate marshmallow,,,,processed cheese,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,bottled beer,skin care,brown bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,organic sausage,pip fruit,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,specialty bar,,,margarine,fruit/vegetable juice,hygiene articles,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,whole milk,white bread,butter milk,yogurt,hard cheese,processed cheese,white bread,cat food,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,whole milk,dessert,semi-finished bread,vinegar,fruit/vegetable juice,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,butter,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,,,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,pastry,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,fruit/vegetable juice,white wine,chocolate,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whole milk,butter,domestic eggs,detergent,softener,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,bottled beer,canned beer,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whipped/sour cream,cake bar,,frozen fish,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,whole milk,butter,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,fruit/vegetable juice,waffles,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,bottled water,,brown bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
